"ID","NAME","COUNTRY","TZONEID","REGION","TZONE","SR","OC","TP","SP"
"661200003800","Зайково","RU","0000006600","66","N","N","","пос.",""
"570700000100","Залегощь","RU","0000005701","57","N","N","","пос.",""
"160000104399","Залесный","RU","0000001601","16","N","N","","пос.",""
"660000400700","Залесье","RU","0000006600","66","N","N","","пос.",""
"310700001400","Замостье","RU","0000003101","31","N","N","","село",""
"911800000200","Заозерное","RU","0000009205","91","N","N","","пос.",""
"450000101000","Заозерный","RU","0000004501","45","N","N","","пос.",""
"240000401299","Заозерный","RU","0000002401","24","N","N","","мкр.",""
"100100000400","Заозерье","RU","0000001001","10","N","N","","село",""
"711100000100","Заокский","RU","0000007101","71","N","N","","пос.",""
"860900004900","Западно-Сургутское месторождение","RU","0000008610","86","N","N","","терр.",""
"660002400700","Западный","RU","0000006649","66","N","N","","пос.",""
"890400003400","Заполярное ГКМ","RU","0000008912","89","N","N","","терр.",""
"510500200000","Заполярный","RU","0000005101","51","N","N","","гор.",""
"500800100000","Зарайск","RU","0000007700","50","N","N","","гор.",""
"661400001800","Заречная","RU","0000006648","66","N","N","","дер.",""
"701300001300","Заречный","RU","0000007001","70","N","N","","пос.",""
"660000500000","Заречный","RU","0000006642","66","Y","N","","гор.","1"
"580000200000","Заречный","RU","0000005801","58","N","N","","гор.",""
"010000000001","Заречный-2","KZ","000000KZ12","01","N","N","","пос.",""
"770000000700","Заречье","RU","0000007700","77","N","N","","пос.",""
"502200006200","Заречье","RU","0000007700","50","N","N","","пос.",""
"220001100000","Заринск","RU","0000002200","22","N","N","","гор.",""
"252100000900","Зарубино","RU","0000002501","25","N","N","","пос.",""
"660200003800","Заря","RU","0000006649","66","N","N","","пос.",""
"581900003500","Засечное","RU","0000005801","58","N","N","","село",""
"B50000800000","Заславль","BY","000000BY01","05","N","N","","гор.",""
"261800000400","Затеречный","RU","0000002610","26","N","N","","пос.",""
"010000000002","Затобольск","KZ","000000KZ12","01","N","N","","пос.",""
"620300000100","Захарово","RU","0000006201","62","N","N","","село",""
"720000202000","Защитино","RU","0000007210","72","N","N","","мкр.",""
"120400100000","Звенигово","RU","0000001601","12","N","N","","гор.",""
"500000600000","Звенигород","RU","0000007700","50","N","N","","гор.",""
"450600000100","Звериноголовское","RU","0000004501","45","N","N","","село",""
"510300001500","Зверосовхоз","RU","0000005101","51","N","N","","Населе",""
"230300006800","Здоровье","RU","0000002311","23","N","N","","тов.",""
"025300006100","Зеленая Поляна","RU","0000007410","02","N","N","","дер.",""
"262400000500","Зеленая Роща","RU","0000002610","26","N","N","","село",""
"111200000400","Зеленец","RU","0000001101","11","N","N","","село",""
"621400004200","Зеленинские Дворики","RU","0000006201","62","N","N","","дер.",""
"860800000400","Зеленоборск","RU","0000008613","86","N","N","","пос.",""
"510000400600","Зеленоборский","RU","0000005101","51","N","N","","пос.",""
"632200001900","Зеленовка","RU","0000006310","63","N","N","","село",""
"240000500000","Зеленогорск","RU","0000002401","24","N","N","","гор.",""
"780000200000","Зеленогорск","RU","0000007817","78","Y","N","","гор.","1"
"770000200000","Зеленоград","RU","0000007700","77","N","N","","гор.",""
"162100100000","Зеленодольск","RU","0000001601","16","N","N","","гор.",""
"262300100000","Зеленокумск","RU","0000002610","26","N","N","","гор.",""
"090300000100","Зеленчукская","RU","0000002610","09","N","N","","стан.",""
"660000100700","Зеленый Бор","RU","0000006600","66","N","N","","пос.",""
"660000400800","Зеленый Бор","RU","0000006600","66","N","N","","пос.",""
"520000100400","Зеленый Город","RU","0000005201","52","N","N","","Курорт",""
"744000000900","Зеленый Лог","RU","0000007410","74","N","N","","пос.",""
"720800002500","Земляная","RU","0000007211","72","N","N","","дер.",""
"362900002000","Землянск","RU","0000003601","36","N","N","","село",""
"220000101000","Землянуха","RU","0000002200","22","N","N","","пос.",""
"380000700000","Зима","RU","0000003801","38","N","N","","гор.",""
"020000105000","Зинино","RU","0000000200","02","N","N","","дер.",""
"023500000800","Зирган","RU","0000000219","02","N","N","","село",""
"740000400000","Златоуст","RU","0000007412","74","Y","Y","","гор.","1"
"320900100000","Злынка","RU","0000003201","32","N","N","","гор.",""
"570100027300","Знаменка","RU","0000005701","57","N","N","","пос.",""
"300000200000","Знаменск","RU","0000003410","30","N","N","","гор.",""
"570100007700","Знаменское","RU","0000005701","57","N","N","","село",""
"643400000400","Золотая Степь","RU","0000006401","64","N","N","","село",""
"460800000100","Золотухино","RU","0000004601","46","N","N","","пос.",""
"630000200600","Зольное","RU","0000006310","63","N","N","","село",""
"640000109900","Зональный","RU","0000006401","64","N","N","","пос.",""
"130900000100","Зубова Поляна","RU","0000001301","13","N","N","","пос.",""
"501100008500","Зубово","RU","0000007700","50","N","N","","пос.",""
"020100002400","Зубово","RU","0000000200","02","N","N","","село",""
"520000615900","Зуево","RU","0000005201","52","N","N","","дер.",""
"520800009151","Зуево (Кантауровский с/с)","RU","0000005201","52","N","N","","дер.",""
"520000512400","Зуево (Кантауровский с/с)","RU","0000005201","52","N","N","","дер.",""
"910200003800","Зуя","RU","0000009202","91","N","N","","пос.",""
"520800008951","Зыково (Ситниковский с/с)","RU","0000005201","52","N","N","","дер.",""
"520000512500","Зыково (Ситниковский с/с)","RU","0000005201","52","N","N","","дер.",""
"450800001700","Зырянка","RU","0000006614","45","N","N","","село",""
"622500002600","Ибредь","RU","0000006201","62","N","N","","дер.",""
"210600000100","Ибреси","RU","0000002101","21","N","N","","пос.",""
"470801100000","Ивангород","RU","0000007819","47","N","N","","гор.",""
"561900001300","Ивановка","RU","0000005601","56","N","N","","село",""
"560300002900","Ивановка","RU","0000005601","56","N","N","","село",""
"721100009500","Ивановка","RU","0000007210","72","N","N","","дер.",""
"721800000700","Ивановка","RU","0000007210","72","N","N","","село",""
"370000100000","Иваново","RU","0000003701","37","Y","Y","X","гор.","1"
"231600001000","Ивановская","RU","0000002300","23","N","N","","стан.",""
"310700001700","Ивановская Лисица","RU","0000003101","31","N","N","","село",""
"500000700000","Ивантеевка","RU","0000007700","50","N","N","","гор.",""
"B10000800000","Ивацевичи","BY","000000BY10","01","N","N","","гор.",""
"503700004900","Ивачково","RU","0000007700","50","N","N","","дер.",""
"660000600000","Ивдель","RU","0000006635","66","Y","N","","гор.","1"
"310900000100","Ивня","RU","0000003101","31","N","N","","пос.",""
"760100017900","Ивняки","RU","0000007601","76","N","N","","пос.",""
"030800000100","Иволгинск","RU","0000000301","03","N","N","","село",""
"320600001300","Ивот","RU","0000003201","32","N","N","","пос.",""
"140000000003","Иву","CN","000000CN03","130","Y","N","","Иву","1"
"022400000100","Иглино","RU","0000000200","02","N","N","","село",""
"672300005900","Игоревская","RU","0000006701","67","N","N","","стан.",""
"181000000100","Игра","RU","0000001800","18","N","N","","пос.",""
"860300000600","Игрим","RU","0000008622","86","N","N","","пос.",""
"09000000100A","Иджеван","AM","000000AM01","09","N","N","","гор.",""
"602200005401","Идрица","RU","0000006001","60","N","N","","пос.",""
"180000100000","Ижевск","RU","0000001800","18","Y","Y","X","гор.","1"
"110400000100","Ижма","RU","0000001110","11","N","N","","село",""
"050000300000","Избербаш","RU","0000000501","05","N","N","","гор.",""
"601600004800","Изборск","RU","0000006001","60","N","N","","дер.",""
"660001600600","Извездная","RU","0000006613","66","N","N","","дер.",""
"671800008300","Издешково","RU","0000006701","67","N","N","","пос.",""
"860600001300","Излучинск","RU","0000008611","86","N","N","","пос.",""
"500500016800","Измайлово","RU","0000007700","50","N","N","","дер.",""
"730300002000","Измайлово","RU","0000007301","73","N","N","","пос.",""
"911500000100","Изобильное","RU","0000009209","91","N","N","","",""
"261000100000","Изобильный","RU","0000002600","26","N","N","","гор.",""
"450900001800","Иковка","RU","0000004501","45","N","N","","село",""
"300500000100","Икряное","RU","0000003001","30","N","N","","село",""
"241600100000","Иланский","RU","0000002401","24","N","N","","гор.",""
"564700000100","Илек","RU","0000005601","56","N","N","","село",""
"230000704100","Илларионовка","RU","0000002323","23","N","N","","село",""
"340900000100","Иловля","RU","0000003401","34","N","N","","пос.",""
"910600001000","Ильинка","RU","0000009210","91","N","N","","",""
"420900004300","Ильинка","RU","0000004210","42","N","N","","село",""
"521600000700","Ильиногорск","RU","0000005211","52","N","N","","пос.",""
"502800008700","Ильинский","RU","0000007700","50","N","N","","пос.",""
"500000100800","Ильинское","RU","0000007700","50","N","N","","дер.",""
"501300005200","Ильинское-Усово","RU","0000007700","50","N","N","","пос.",""
"470500011600","Им Свердлова","RU","0000007800","47","N","N","","пос.",""
"730500100000","Инза","RU","0000007301","73","N","N","","гор.",""
"920000101600","Инкерман","RU","0000009201","92","N","N","","гор.",""
"260000300300","Иноземцево","RU","0000002610","26","N","N","","пос.",""
"131000100000","Инсар","RU","0000001301","13","N","N","","гор.",""
"420001500500","Инской","RU","0000004211","42","N","N","","пос.",""
"110000400000","Инта","RU","0000001114","11","Y","Y","","гор.","1"
"711600008600","Иншинский","RU","0000007101","71","N","N","","пос.",""
"261100100000","Ипатово","RU","0000002600","26","N","N","","гор.",""
"660002900000","Ирбит","RU","0000006600","66","N","N","","гор.",""
"380000300000","Иркутск","RU","0000003801","38","Y","Y","","гор.","1"
"552100002400","Иртышский","RU","0000005501","55","N","N","","пос.",""
"660000400900","Исеть","RU","0000006600","66","N","N","","пос.",""
"550700100000","Исилькуль","RU","0000005501","55","N","N","","гор.",""
"540000500000","Искитим","RU","0000005400","54","N","N","","гор.",""
"581000000100","Исса","RU","0000005801","58","N","N","","пос.",""
"660000100800","Исток","RU","0000006600","66","N","N","","пос.",""
"720500000300","Истошино","RU","0000007211","72","N","N","","село",""
"500900100000","Истра","RU","0000007700","50","N","N","","гор.",""
"622100004100","Истье","RU","0000006201","62","N","N","","село",""
"022200000100","Исянгулово","RU","0000000220","02","N","N","","село",""
"180900003600","Италмас","RU","0000001800","18","N","N","","село",""
"131100002500","Ичалки","RU","0000001301","13","N","N","","село",""
"742600003101","Ишалино","RU","0000007400","74","N","N","","дер.",""
"721100100000","Ишим","RU","0000007211","72","Y","Y","","гор.","1"
"022600100000","Ишимбай","RU","0000000218","02","Y","N","","гор.","1"
"211700004100","Ишлеи","RU","0000002101","21","N","N","","стан.",""
"210500002500","Ишлей","RU","0000001601","21","N","N","","дер.",""
"910600001400","Ишунь","RU","0000009210","91","N","N","","",""
"120000100000","Йошкар-Ола","RU","0000001201","12","Y","Y","X","гор.","1"
"461200001700","К.Либкнехта","RU","0000004601","46","N","N","","пос.",""
"022900002800","Кабаково","RU","0000000200","02","N","N","","дер.",""
"502100004800","Кабаново","RU","0000007700","50","N","N","","дер.",""
"030900000100","Кабанск","RU","0000000301","03","N","N","","село",""
"230000301000","Кабардинка","RU","0000002315","23","N","N","","село",""
"504000003300","Каблуково","RU","0000007700","50","N","N","","дер.",""
"662500001900","Кадниково","RU","0000006600","66","N","N","","село",""
"620400000100","Кадом","RU","0000006201","62","N","N","","пос.",""
"131200000100","Кадошкино","RU","0000001301","13","N","N","","пос.",""
"440600000100","Кадый","RU","0000004401","44","N","N","","пос.",""
"743900001800","Кадымцево","RU","0000007413","74","N","N","","село",""
"110700000900","Кажым","RU","0000001101","11","N","N","","пос.",""
"721200000100","Казанское","RU","0000007211","72","N","N","","село",""
"743800002100","Казанцево","RU","0000007400","74","N","N","","дер.",""
"160000100000","Казань","RU","0000001601","16","Y","Y","X","гор.","1"
"230000704200","Казачий Брод","RU","0000002323","23","N","N","","село",""
"241800000100","Казачинское","RU","0000002401","24","N","N","","село",""
"480300002600","Казинка","RU","0000004801","48","N","N","","село",""
"860200001400","Казым","RU","0000008615","86","N","N","","село",""
"021700003800","Каинлыково","RU","0000000211","02","N","N","","дер.",""
"540100002600","Каинская Заимка","RU","0000005400","54","N","N","","пос.",""
"743800002200","Кайгородово","RU","0000007400","74","N","N","","село",""
"341000100000","Калач-на-Дону","RU","0000003401","34","N","N","","гор.",""
"740000600600","Калачево","RU","0000007400","74","N","N","","село",""
"550800100000","Калачинск","RU","0000005501","55","N","N","","гор.",""
"750900000100","Калга","RU","0000007510","75","N","N","","село",""
"390000100000","Калининград","RU","0000003901","39","Y","Y","","гор.","1"
"502000009900","Калининец","RU","0000007700","50","N","N","","пос.",""
"641600100000","Калининск","RU","0000006401","64","N","N","","гор.",""
"521700006400","Калиниха","RU","0000005201","52","N","N","","дер.",""
"421100001400","Калинкино","RU","0000004201","42","N","N","","дер.",""
"B30000900000","Калинковичи","BY","000000BY01","03","N","N","","гор.",""
"230000798000","Калиновка","RU","0000002323","23","N","N","","мкр",""
"501400005900","Калиновка","RU","0000007700","50","N","N","","дер.",""
"230000704400","Калиновое Озеро","RU","0000002323","23","N","N","","село",""
"420000400000","Калтан","RU","0000004210","42","N","N","","гор.",""
"400000100000","Калуга","RU","0000004001","40","Y","Y","X","гор.","1"
"743200002100","Калуга-Соловьевка","RU","0000007400","74","N","N","","село",""
"660002100600","Калья","RU","0000006634","66","N","N","","пос.",""
"181100100000","Камбарка","RU","0000000211","18","N","N","","гор.",""
"560400001500","Камейкино","RU","0000005610","56","N","N","","село",""
"361200000100","Каменка","RU","0000003601","36","N","N","","пос.",""
"681800004100","Каменка","RU","0000005801","68","N","N","","село",""
"581100100000","Каменка","RU","0000005801","58","N","N","","гор.",""
"580200002200","Каменка","RU","0000005801","58","N","N","","село",""
"720100001900","Каменка","RU","0000007201","72","N","N","","село",""
"520500005000","Каменки","RU","0000005201","52","N","N","","село",""
"470600300000","Каменногорск","RU","0000007814","47","N","N","","гор.",""
"860700000700","Каменное","RU","0000008601","86","N","N","","село",""
"612900000100","Каменоломни","RU","0000006100","61","N","N","","пос.",""
"660002200000","Каменск-Уральский","RU","0000006614","66","Y","Y","","гор.","1"
"610000800000","Каменск-Шахтинский","RU","0000006100","61","N","N","","гор.",""
"712300007800","Каменский","RU","0000007101","71","N","N","","пос.",""
"252000000100","Камень-Рыболов","RU","0000002510","25","N","N","","село",""
"220000700000","Камень-на-Оби","RU","0000002200","22","N","N","","гор.",""
"330600100000","Камешково","RU","0000003301","33","N","N","","гор.",""
"602500035800","Камно","RU","0000006001","60","N","N","","дер.",""
"163100002700","Камские Поляны","RU","0000001611","16","N","N","","пос.",""
"300600100000","Камызяк","RU","0000003001","30","N","N","","гор.",""
"340000300000","Камышин","RU","0000003401","34","N","N","","гор.",""
"660003000000","Камышлов","RU","0000006648","66","Y","N","","гор.","1"
"731000002400","Канадей","RU","0000007301","73","N","N","","село",""
"210002300000","Канаш","RU","0000002101","21","N","N","","гор.",""
"510000400000","Кандалакша","RU","0000005101","51","N","N","","гор.",""
"024400011400","Кандры","RU","0000000215","02","N","N","","село",""
"510400000200","Каневка","RU","0000005101","51","N","N","","село",""
"240001600000","Канск","RU","0000002415","24","Y","N","","гор.","1"
"672300006500","Канютино","RU","0000006701","67","N","N","","стан.",""
"08000000100A","Капан","AM","000000AM01","08","N","N","","гор.",""
"330200200000","Карабаново","RU","0000003301","33","N","N","","гор.",""
"722100000700","Карабаш","RU","0000007201","72","N","N","","село",""
"740000500000","Карабаш","RU","0000007414","74","N","N","","гор.",""
"051700000100","Карабудахкент","RU","0000000501","05","N","N","","село",""
"301000001400","Карагали","RU","0000003001","30","N","N","","село",""
"090000000002","Караганда","KZ","000000KZ03","09","Y","Y","X","гор.","1"
"070500001300","Карагач","RU","0000000701","07","N","N","","село",""
"090000000006","Каражал","KZ","000000KZ03","09","N","N","","гор.",""
"03000010000K","Каракол","KG","000000KG14","03","Y","N","","гор.","1"
"602500006600","Карамышево","RU","0000006001","60","N","N","","село",""
"540900100000","Карасук","RU","0000005400","54","N","N","","гор.",""
"090000200000","Карачаевск","RU","0000002610","09","N","N","","гор.",""
"321000100000","Карачев","RU","0000003201","32","N","N","","гор.",""
"560000100200","Каргала","RU","0000005601","56","N","N","","пос.",""
"450700000100","Каргаполье","RU","0000004501","45","N","N","","пос.",""
"450700003500","Каргаполье","RU","0000004501","45","N","N","","пос.",""
"700700000100","Каргасок","RU","0000007001","70","N","N","","село",""
"541000100000","Каргат","RU","0000005400","54","N","N","","гор.",""
"671100000100","Кардымово","RU","0000006701","67","N","N","","пос.",""
"090000000007","Каркаралинск","KZ","000000KZ03","09","N","N","","гор.",""
"860500000200","Каркатеевы","RU","0000008612","86","N","N","","пос.",""
"024300004700","Карманово","RU","0000000211","02","N","N","","дер.",""
"670400008900","Карманово","RU","0000006701","67","N","N","","село",""
"660000700000","Карпинск","RU","0000006632","66","Y","N","","гор.","1"
"730600000100","Карсун","RU","0000007301","73","N","N","","пос.",""
"740700100000","Карталы","RU","0000007410","74","N","N","","гор.",""
"150000101000","Карца","RU","0000001501","15","N","N","","пос.",""
"860700000800","Карымкары","RU","0000008610","86","N","N","","пос.",""
"751000000100","Карымское","RU","0000007501","75","N","N","","пос.",""
"620000400000","Касимов","RU","0000006201","62","N","N","","гор.",""
"720100002500","Каскара","RU","0000007201","72","N","N","","село",""
"740900100000","Касли","RU","0000007417","74","Y","N","","гор.","1"
"050000400000","Каспийск","RU","0000000501","05","N","N","","гор.",""
"670100041400","Каспля-1","RU","0000006701","67","N","N","","село",""
"460300001901","Касторная","RU","0000004601","46","N","N","","дер.",""
"741000200000","Катав-Ивановск","RU","0000007423","74","N","N","","гор.",""
"450800100000","Катайск","RU","0000004510","45","N","N","","гор.",""
"670100015100","Катынь","RU","0000006701","67","N","N","","село",""
"912500002300","Кацивели","RU","0000009204","91","N","N","","пос.",""
"910000100100","Кача","RU","0000009201","91","N","N","","пос.",""
"660000800000","Качканар","RU","0000006622","66","Y","Y","","гор.","1"
"691200100000","Кашин","RU","0000006901","69","N","N","","гор.",""
"662500002100","Кашино","RU","0000006600","66","N","N","","село",""
"230000704500","Каштаны","RU","0000002323","23","N","N","","село",""
"070900000100","Кашхатау","RU","0000000701","07","N","N","","пос.",""
"564800000100","Кваркено","RU","0000005610","56","N","N","","село",""
"660000401100","Кедровое","RU","0000006600","66","N","N","","пос.",""
"860001001300","Кедровый","RU","0000008610","86","N","N","","пос.",""
"181300000100","Кез","RU","0000001811","18","N","N","","пос.",""
"420000900000","Кемерово","RU","0000004201","42","Y","Y","X","гор.","1"
"131100000100","Кемля","RU","0000001301","13","N","N","","село",""
"590001202000","Кемуль","RU","0000005914","59","N","N","","село",""
"450000101400","Керамзитный","RU","0000004501","45","N","N","","пос.",""
"910000600000","Керчь","RU","0000009207","91","Y","Y","","гор.","1"
"450900000100","Кетово","RU","0000004501","45","N","N","","село",""
"031000000100","Кижинга","RU","0000000301","03","N","N","","село",""
"590000700000","Кизел","RU","0000005912","59","N","N","","гор.",""
"050000700000","Кизилюрт","RU","0000000501","05","N","N","","гор.",""
"050000800000","Кизляр","RU","0000000501","05","N","N","","гор.",""
"120500000100","Килемары","RU","0000001201","12","N","N","","пос.",""
"510300001600","Килпъявр","RU","0000005101","51","N","N","","Населе",""
"510300001700","Кильдинстрой","RU","0000005101","51","N","N","","пос.",""
"711300100000","Кимовск","RU","0000007101","71","N","N","","гор.",""
"690000500000","Кимры","RU","0000006901","69","N","N","","гор.",""
"470800100000","Кингисепп","RU","0000007819","47","Y","N","","гор.","1"
"160000105299","Киндери","RU","0000001601","16","N","N","","пос.",""
"630001000000","Кинель","RU","0000006301","63","N","N","","гор.",""
"631100000100","Кинель-Черкассы","RU","0000006301","63","N","N","","село",""
"370700100000","Кинешма","RU","0000003701","37","N","N","","гор.",""
"023800000100","Киргиз-Мияки","RU","0000000217","02","N","N","","село",""
"711400100000","Киреевск","RU","0000007101","71","N","N","","гор.",""
"330700100000","Киржач","RU","0000003301","33","N","N","","гор.",""
"351200100000","Кириллов","RU","0000003510","35","N","N","","гор.",""
"622000005600","Кирицы","RU","0000006201","62","N","N","","село",""
"470900100000","Кириши","RU","0000005301","47","N","N","","гор.",""
"430000100000","Киров","RU","0000004301","43","Y","Y","","гор.","1"
"342600000800","Кирова","RU","0000003401","34","N","N","","пос.",""
"660000900000","Кировград","RU","0000006629","66","Y","N","","гор.","1"
"431300100000","Кирово-Чепецк","RU","0000004301","43","N","N","","гор.",""
"510000500000","Кировск","RU","0000005101","51","N","N","","гор.",""
"471000100000","Кировск","RU","0000007821","47","Y","N","","гор.","1"
"910400000100","Кировское","RU","0000009203","91","N","N","","пос.",""
"590000900400","Кирпичного Завода","RU","0000005913","59","N","N","","пос.",""
"420000500000","Киселевск","RU","0000004211","42","N","N","","гор.",""
"260000400000","Кисловодск","RU","0000002610","26","N","N","","гор.",""
"510300001800","Кица","RU","0000005101","51","N","N","","Железн",""
"744000001400","Кичигино","RU","0000007413","74","N","N","","село",""
"661300002600","Клевакинское","RU","0000006614","66","N","N","","село",""
"661700001600","Кленовское","RU","0000006613","66","N","N","","село",""
"321100000100","Клетня","RU","0000003201","32","N","N","","пос.",""
"321200000100","Климово","RU","0000003201","32","N","N","","пос.",""
"500000800000","Климовск","RU","0000007700","50","N","N","","гор.",""
"501100100000","Клин","RU","0000007700","50","N","N","","гор.",""
"320000300000","Клинцы","RU","0000003201","32","N","N","","гор.",""
"502800009200","Клишева","RU","0000007700","50","N","N","","дер.",""
"620700003800","Ключ","RU","0000006201","62","N","N","","село",""
"660000300600","Ключевск","RU","0000006600","66","N","N","","пос.",""
"592300000700","Ключи","RU","0000005913","59","N","N","","село",""
"552100002900","Ключи","RU","0000005501","55","N","N","","пос.",""
"502700102300","Клязьма","RU","0000007700","50","N","N","","мкр.",""
"250000300300","Кневичи","RU","0000002501","25","N","N","","село",""
"522300100000","Княгинино","RU","0000005201","52","N","N","","гор.",""
"510000500200","Коашва","RU","0000005101","51","N","N","","Населе",""
"B10001000000","Кобрин","BY","000000BY10","01","N","N","","гор.",""
"670100015500","Ковалевка","RU","0000006701","67","N","N","","дер.",""
"510200100000","Ковдор","RU","0000005101","51","N","N","","гор.",""
"330000400000","Ковров","RU","0000003311","33","Y","N","","гор.","1"
"500003200400","Ковровый","RU","0000007700","50","N","N","","мкр.",""
"130000200000","Ковылкино","RU","0000001301","13","N","N","","гор.",""
"860000200000","Когалым","RU","0000008616","86","Y","Y","","гор.","1"
"242100100000","Кодинск","RU","0000002401","24","N","N","","гор.",""
"630000102600","Козелки","RU","0000006301","63","N","N","","пос.",""
"670400025200","Козловка","RU","0000006701","67","N","N","","дер.",""
"210800100000","Козловка","RU","0000002101","21","N","N","","гор.",""
"242200000100","Козулька","RU","0000002410","24","N","N","","пос.",""
"743200002600","Козырево","RU","0000007400","74","N","N","","дер.",""
"110700000100","Койгородок","RU","0000001101","11","N","N","","село",""
"320300002800","Кокино","RU","0000003201","32","N","N","","село",""
"912400000300","Коктебель","RU","0000009203","91","N","N","","гор.",""
"120000101351","Кокшайск","RU","0000001201","12","N","N","","село",""
"040000000001","Кокшетау","KZ","000000KZ11","04","Y","N","X","гор.","1"
"510300100000","Кола","RU","0000005101","51","N","N","","гор.",""
"440700100000","Кологрив","RU","0000004401","44","N","N","","гор.",""
"361400003700","Колодезный","RU","0000003601","36","N","N","","пос.",""
"331400007700","Колокша","RU","0000003301","33","N","N","","пос.",""
"500002700000","Коломна","RU","0000007700","50","N","N","","гор.",""
"230000101900","Колосистый","RU","0000002300","23","N","N","","пос.",""
"700900100000","Колпашево","RU","0000007001","70","N","N","","гор.",""
"780000300000","Колпино","RU","0000007822","78","Y","N","","гор.","1"
"450900002400","Колташево","RU","0000004501","45","N","N","","село",""
"661300003000","Колчедан","RU","0000006614","66","N","N","","пос.",""
"541100000100","Колывань","RU","0000005400","54","N","N","","пос.",""
"222500000800","Колывань","RU","0000002210","22","N","N","","село",""
"581300000100","Колышлей","RU","0000005801","58","N","N","","пос.",""
"540100003200","Кольцово","RU","0000005400","54","N","N","","пос.",""
"330900100000","Кольчугино","RU","0000003301","33","N","N","","гор.",""
"321400000100","Комаричи","RU","0000003201","32","N","N","","пос.",""
"720900002100","Комарова","RU","0000007201","72","N","N","","дер.",""
"780000001200","Комарово","RU","0000007817","78","N","N","","пос.",""
"502800025100","Комбината стройматериалов-2","RU","0000007700","50","N","N","","пос.",""
"470700200000","Коммунар","RU","0000007830","47","N","N","","гор.",""
"501400006500","Коммунарка","RU","0000007700","50","N","N","","пос.",""
"860800000500","Коммунистический","RU","0000008613","86","N","N","","пос.",""
"132300001800","Комсомольский","RU","0000001301","13","N","N","","пос.",""
"312200003200","Комсомольский","RU","0000003101","31","N","N","","пос.",""
"691500100000","Конаково","RU","0000006901","69","N","N","","гор.",""
"581400000151","Кондоль","RU","0000005801","58","N","N","","село",""
"100500100000","Кондопога","RU","0000001001","10","N","N","","гор.",""
"592000000600","Кондратово","RU","0000005901","59","N","N","","дер.",""
"502800009600","Константиново","RU","0000007700","50","N","N","","село",""
"761600012500","Константиновский","RU","0000007601","76","N","N","","пос.",""
"461000000100","Конышевка","RU","0000004601","46","N","N","","пос.",""
"740000600000","Копейск","RU","0000007400","74","N","N","","гор.",""
"471200001000","Копорье","RU","0000007831","47","N","N","","село",""
"660003800200","Коптяки","RU","0000006600","66","N","N","","дер.",""
"481900003100","Копцевы Хутора","RU","0000004801","48","N","N","","дер.",""
"620700100000","Кораблино","RU","0000006201","62","N","N","","гор.",""
"912500003000","Кореиз","RU","0000009204","91","N","N","","",""
"501700300151","Коренево","RU","0000007700","50","N","N","","пос.",""
"461100000100","Коренево","RU","0000004601","46","N","N","","пос.",""
"231500100000","Кореновск","RU","0000002318","23","Y","N","","гор.","1"
"744500100000","Коркино","RU","0000007400","74","N","N","","гор.",""
"052300000100","Коркмаскала","RU","0000000501","05","N","N","","село",""
"551000000100","Кормиловка","RU","0000005501","55","N","N","","пос.",""
"225600001100","Коробейниково","RU","0000002200","22","N","N","","село",""
"500000900000","Королев","RU","0000007700","50","N","N","","гор.",""
"890000600200","Коротчаево","RU","0000008918","89","Y","N","","р-н","1"
"311000100000","Короча","RU","0000003101","31","N","N","","гор.",""
"571000000100","Корсаково","RU","0000005701","57","N","N","","село",""
"110800000100","Корткерос","RU","0000001101","11","N","N","","село",""
"290000500000","Коряжма","RU","0000001101","29","N","N","","гор.",""
"B10002100000","Коссово","BY","000000BY10","01","N","N","","гор.",""
"010000000000","Костанай","KZ","000000KZ12","01","Y","Y","","гор.","1"
"331200200000","Костерево","RU","0000003301","33","N","N","","гор.",""
"331200007100","Костино","RU","0000003301","33","N","N","","дер.",""
"440100100000","Кострома","RU","0000004401","44","Y","Y","X","гор.","1"
"B60001100000","Костюковичи","BY","000000BY01","06","N","N","","гор.",""
"660700003100","Косулино","RU","0000006600","66","N","N","","село",""
"500003200000","Котельники","RU","0000007700","50","N","N","","гор.",""
"290800100000","Котлас","RU","0000002910","29","Y","N","","гор.","1"
"680000200000","Котовск","RU","0000006801","68","N","N","","гор.",""
"660001601000","Коуровка","RU","0000006613","66","N","N","","пос.",""
"370100200000","Кохма","RU","0000003701","37","N","N","","гор.",""
"370100009100","Кохма","RU","0000003701","37","N","N","","стан.",""
"541200000100","Коченево","RU","0000005400","54","N","N","","пос.",""
"131400000100","Кочкурово","RU","0000001301","13","N","N","","село",""
"261300000100","Кочубеевское","RU","0000002600","26","N","N","","село",""
"010200000100","Кошехабль","RU","0000002321","01","N","N","","аул",""
"631400000100","Кошки","RU","0000006301","63","N","N","","село",""
"712000006400","Краинка","RU","0000007101","71","N","N","","дер.",""
"671500009800","Красиловка","RU","0000006701","67","N","N","","дер.",""
"501700300000","Красково","RU","0000007700","50","N","N","","пос.",""
"025300005300","Красная Башкирия","RU","0000007410","02","N","N","","село",""
"230000704900","Красная Воля","RU","0000002323","23","N","N","","село",""
"321500000100","Красная Гора","RU","0000003201","32","N","N","","пос.",""
"331300100000","Красная Горбатка","RU","0000003301","33","N","N","","пос.",""
"521600001100","Красная Горка","RU","0000005201","52","N","N","","пос.",""
"501900003200","Красная Горка","RU","0000007700","50","N","N","","дер.",""
