"id", "name", "codeKLADR", "isTerminal"
"0x81e100112fdd658311da55b5652db5c5", "Новодвинск г (Архангельская обл.)", "2900000300000000000000000", "0"
"0x81f600112fdd658311da714fef362e01", "Дубовое п (Белгородская обл.)", "3102200002400000000000000", "0"
"0x81f600112fdd658311da714fef362e02", "Зеленая Поляна с (Белгородская обл.)", "3102200002800000000000000", "0"
"0x81f600112fdd658311da714fef362e03", "Майский п (Белгородская обл.)", "3102200004100000000000000", "0"
"0x81f600112fdd658311da714fef362e04", "Маслова Пристань п (Белгородская обл.)", "3102000005500000000000000", "0"
"0x81f600112fdd658311da714fef362e05", "Пролетарский п (Белгородская обл.)", "3101600005000000000000000", "0"
"0x81f600112fdd658311da714fef362e06", "Таврово с (Белгородская обл.)", "3102200008200000000000000", "0"
"0x81f600112fdd658311da714fef362e07", "Богучар г (Воронежская обл.)", "3600400100000000000000000", "0"
"0x81f600112fdd658311da714fef362e08", "Жердевка г (Тамбовская обл.)", "6800400100000000000000000", "0"
"0x81f600112fdd658311da714fef362e09", "Задонск г (Липецкая обл.)", "4800900100000000000000000", "0"
"0x81f600112fdd658311da714fef362e0a", "Кирсанов г (Тамбовская обл.)", "6800000500000000000000000", "0"
"0x81f600112fdd658311da714fef362e0b", "Котовск г (Тамбовская обл.)", "6800000200000000000000000", "0"
"0x81f600112fdd658311da714fef362e0c", "Мичуринск г (Тамбовская обл.)", "6800000600000000000000000", "0"
"0x81f600112fdd658311da714fef362e0d", "Моршанск г (Тамбовская обл.)", "6800000300000000000000000", "0"
"0x81f600112fdd658311da714fef362e0e", "Новохоперск г (Воронежская обл.)", "3601800100000000000000000", "0"
"0x81f600112fdd658311da714fef362e0f", "Острогожск г (Воронежская обл.)", "3602000100000000000000000", "0"
"0x81f600112fdd658311da714fef362e10", "Павловск г (Воронежская обл.)", "3602100100000000000000000", "0"
"0x81f600112fdd658311da714fef362e11", "Рассказово г (Тамбовская обл.)", "6800000700000000000000000", "0"
"0x81f600112fdd658311da714fef362e12", "Уварово г (Тамбовская обл.)", "6800000800000000000000000", "0"
"0x81f600112fdd658311da714fef362e14", "Чаплыгин г (Липецкая обл.)", "4801800100000000000000000", "0"
"0x81f600112fdd658311da714fef362e15", "Эртиль г (Воронежская обл.)", "3603300100000000000000000", "0"
"0x81f600112fdd658311da7150e0fc0bde", "Бутово п (г. Москва)", "7700000003400000000000000", "0"
"0x81f600112fdd658311da7150e0fc0bdf", "Ватутинки п (г. Москва)", "7700400001400000000000000", "0"
"0x81f600112fdd658311da7150e0fc0be1", "Красная Пахра с (г. Москва)", "7700800000100000000000000", "0"
"0x81f600112fdd658311da7150e0fc0beb", "Рузаевка г (Респ. Мордовия)", "1300000300000000000000000", "0"
"0x81f600112fdd658311da7150e0fc0bf0", "Донской г (Тульская обл.)", "7100000200000000000000000", "0"
"0x81f600112fdd658311da7150e0fc0bf1", "Новозыбков г (Брянская обл.)", "3200000400000000000000000", "0"
"0x81f600112fdd658311da7152ab69d61b", "Абакан г (Респ. Хакасия)", "1900000100000000000000000", "1"
"0x81f600112fdd658311da7152ab69d61c", "Айкино с (Респ. Коми)", "1101700000100000000000000", "0"
"0x81f600112fdd658311da7152ab69d61d", "Алатырь г (Чувашская Республика - Чувашия)", "2100002200000000000000000", "0"
"0x81f600112fdd658311da7152ab69d61e", "Ангарск г (Иркутская обл.)", "3800000400000000000000000", "1"
"0x81f600112fdd658311da7152ab69d61f", "Апатиты г (Мурманская обл.)", "5100000200000000000000000", "1"
"0x81f600112fdd658311da7152ab69d620", "Ачинск г (Красноярский край)", "2400001200000000000000000", "1"
"0x81f600112fdd658311da7152ab69d621", "Барабинск г (Новосибирская обл.)", "5400000400000000000000000", "0"
"0x81f600112fdd658311da7152ab69d622", "Барнаул г (Алтайский край)", "2200000100000000000000000", "1"
"0x81f600112fdd658311da7152ab69d623", "Белово г (Кемеровская обл.)", "4200001500000000000000000", "0"
"0x81f600112fdd658311da7152ab69d624", "Белогорск г (Амурская обл.)", "2800000300000000000000000", "0"
"0x81f600112fdd658311da7152ab69d625", "Беломорск г (Респ. Карелия)", "1000200100000000000000000", "0"
"0x81f600112fdd658311da7152ab69d626", "Березники г (Пермский край)", "5900000200000000000000000", "0"
"0x81f600112fdd658311da7152ab69d627", "Бийск г (Алтайский край)", "2200000400000000000000000", "1"
"0x81f600112fdd658311da7152ab69d628", "Биробиджан г (Еврейская Аобл.)", "7900000100000000000000000", "0"
"0x81f600112fdd658311da7152ab69d629", "Благовещенск г (Амурская обл.)", "2800000100000000000000000", "1"
"0x81f600112fdd658311da7152ab69d62b", "Бологое г (Тверская обл.)", "6900500100000000000000000", "0"
"0x81f600112fdd658311da7152ab69d62c", "Борзя г (Забайкальский край)", "7500500100000000000000000", "0"
"0x81f600112fdd658311da7152ab69d62d", "Боровичи г (Новгородская обл.)", "5300300100000000000000000", "0"
"0x81f600112fdd658311da7152ab69d62f", "Бурея пгт (Амурская обл.)", "2800400000600000000000000", "0"
"0x81f600112fdd658311da7152ab69d630", "Ванино рп (Хабаровский край)", "2700500000100000000000000", "0"
"0x81f600112fdd658311da7152ab69d632", "Верхний Баскунчак п (Астраханская обл.)", "3000200000500000000000000", "0"
"0x81f600112fdd658311da7152ab69d633", "Владивосток г (Приморский край)", "2500000100000000000000000", "1"
"0x81f600112fdd658311da7152ab69d634", "Владикавказ г (Респ. Северная Осетия - Алания)", "1500000100000000000000000", "0"
"0x81f600112fdd658311da7152ab69d635", "Воркута г (Респ. Коми)", "1100000200000000000000000", "0"
"0x81f600112fdd658311da7152ab69d63b", "Екатеринбург г (Свердловская обл.)", "6600000100000000000000000", "1"
"0x81f600112fdd658311da7152ab69d63d", "Зима г (Иркутская обл.)", "3800000700000000000000000", "0"
"0x81f600112fdd658311da7152ab69d63e", "Зуевка г (Кировская обл.)", "4301000100000000000000000", "0"
"0x81f600112fdd658311da7152ab69d63f", "Ижевск г (Респ. Удмуртская)", "1800000100000000000000000", "1"
"0x81f600112fdd658311da7152ab69d640", "Инта г (Респ. Коми)", "1100000400000000000000000", "0"
"0x81f600112fdd658311da7152ab69d641", "Иркутск г (Иркутская обл.)", "3800000300000000000000000", "1"
"0x81f600112fdd658311da7152ab69d642", "Ишим г (Тюменская обл.)", "7201100100000000000000000", "0"
"0x81f600112fdd658311da7152ab69d645", "Казань г (Респ. Татарстан)", "1600000100000000000000000", "1"
"0x81f600112fdd658311da7152ab69d646", "Каменск-Уральский г (Свердловская обл.)", "6600002200000000000000000", "1"
"0x81f600112fdd658311da7152ab69d647", "Камышлов г (Свердловская обл.)", "6600003000000000000000000", "0"
"0x81f600112fdd658311da7152ab69d648", "Канаш г (Чувашская Республика - Чувашия)", "2100002300000000000000000", "0"
"0x81f600112fdd658311da7152ab69d649", "Кандалакша г (Мурманская обл.)", "5100000400000000000000000", "0"
"0x81f600112fdd658311da7152ab69d64b", "Кемерово г (Кемеровская обл.)", "4200000900000000000000000", "1"
"0x81f600112fdd658311da7152ab69d64c", "Кемь г (Респ. Карелия)", "1000400100000000000000000", "0"
"0x81f600112fdd658311da7152ab69d64e", "Княжпогост с (Респ. Коми)", "1100600002300000000000000", "0"
"0x81f600112fdd658311da7152ab69d64f", "Ковдор г (Мурманская обл.)", "5100200100000000000000000", "0"
"0x81f600112fdd658311da7152ab69d651", "Комсомольск-на-Амуре г (Хабаровский край)", "2700000500000000000000000", "1"
"0x81f600112fdd658311da7152ab69d652", "Кондопога г (Респ. Карелия)", "1000500100000000000000000", "0"
"0x81f600112fdd658311da7152ab69d653", "Коноша рп (Архангельская обл.)", "2900700000100000000000000", "0"
"0x81f600112fdd658311da7152ab69d655", "Кослан с (Респ. Коми)", "1101500000100000000000000", "0"
"0x81f600112fdd658311da7152ab69d656", "Костомукша г (Респ. Карелия)", "1000000400000000000000000", "0"
"0x81f600112fdd658311da7152ab69d657", "Костылево п (Архангельская обл.)", "2901700004500000000000000", "0"
"0x81f600112fdd658311da7152ab69d658", "Котельнич г (Кировская обл.)", "4301400100000000000000000", "0"
"0x81f600112fdd658311da7152ab69d659", "Краснокаменск г (Забайкальский край)", "7501100100000000000000000", "0"
"0x81f600112fdd658311da7152ab69d65a", "Красноярск г (Красноярский край)", "2400000100000000000000000", "1"
"0x81f600112fdd658311da7152ab69d65c", "Кулунда с (Алтайский край)", "2202400000100000000000000", "0"
"0x81f600112fdd658311da7152ab69d65d", "Кунгур г (Пермский край)", "5900000900000000000000000", "0"
"0x81f600112fdd658311da7152ab69d65e", "Курган г (Курганская обл.)", "4500000100000000000000000", "1"
"0x81f600112fdd658311da7152ab69d660", "Кыштым г (Челябинская обл.)", "7400000800000000000000000", "0"
"0x81f600112fdd658311da7152ab69d661", "Лабытнанги г (Ямало-Ненецкий АО)", "8900000300000000000000000", "0"
"0x81f600112fdd658311da7152ab69d663", "Лесосибирск г (Красноярский край)", "2400000800000000000000000", "0"
"0x81f600112fdd658311da7152ab69d664", "Лоухи пгт (Респ. Карелия)", "1000700000100000000000000", "0"
"0x81f600112fdd658311da7152ab69d665", "Лысьва г (Пермский край)", "5900001000000000000000000", "0"
"0x81f600112fdd658311da7152ab69d666", "Магнитогорск г (Челябинская обл.)", "7400000900000000000000000", "1"
"0x81f600112fdd658311da7152ab69d668", "Махачкала г (Респ. Дагестан)", "500000100000000000000000", "0"
"0x81f600112fdd658311da7152ab69d66a", "Медвежьегорск г (Респ. Карелия)", "1000800100000000000000000", "0"
"0x81f600112fdd658311da7152ab69d66b", "Микунь г (Респ. Коми)", "1101700200000000000000000", "0"
"0x81f600112fdd658311da7152ab69d670", "Мурманск г (Мурманская обл.)", "5100000100000000000000000", "1"
"0x81f600112fdd658311da7152ab69d672", "Назарово г (Красноярский край)", "2400001800000000000000000", "0"
"0x81f600112fdd658311da7152ab69d673", "Находка г (Приморский край)", "2500000400000000000000000", "0"
"0x81f600112fdd658311da7152ab69d676", "Нижневартовск г (Ханты-Мансийский Автономный округ - Югра АО)", "8600001100000000000000000", "1"
"0x81f600112fdd658311da7152ab69d677", "Нижний Тагил г (Свердловская обл.)", "6600002300000000000000000", "1"
"0x81f600112fdd658311da7152ab69d678", "Никель пгт (Мурманская обл.)", "5100500000100000000000000", "0"
"0x81f600112fdd658311da7152ab69d679", "Новая Чара пгт (Забайкальский край)", "7500800000600000000000000", "0"
"0x81f600112fdd658311da7152ab69d67a", "Новокузнецк г (Кемеровская обл.)", "4200001200000000000000000", "1"
"0x81f600112fdd658311da7152ab69d67b", "Новосибирск г (Новосибирская обл.)", "5400000100000000000000000", "1"
"0x81f600112fdd658311da7152ab69d67c", "Новый Уренгой г (Ямало-Ненецкий АО)", "8900000600000000000000000", "0"
"0x81f600112fdd658311da7152ab69d67d", "Ноябрьск г (Ямало-Ненецкий АО)", "8900000700000000000000000", "0"
"0x81f600112fdd658311da7152ab69d67e", "Нурлат г (Респ. Татарстан)", "1603300100000000000000000", "0"
"0x81f600112fdd658311da7152ab69d67f", "Нягань г (Ханты-Мансийский Автономный округ - Югра АО)", "8600000500000000000000000", "0"
"0x81f600112fdd658311da7152ab69d680", "Няндома г (Архангельская обл.)", "2901300100000000000000000", "0"
"0x81f600112fdd658311da7152ab69d681", "Окуловка г (Новгородская обл.)", "5301200100000000000000000", "0"
"0x81f600112fdd658311da7152ab69d682", "Оленегорск г (Мурманская обл.)", "5100000700000000000000000", "0"
"0x81f600112fdd658311da7152ab69d683", "Омск г (Омская обл.)", "5500000100000000000000000", "1"
"0x81f600112fdd658311da7152ab69d684", "Онега г (Архангельская обл.)", "2901400100000000000000000", "0"
"0x81f600112fdd658311da7152ab69d685", "Опарино пгт (Кировская обл.)", "4302400000100000000000000", "0"
"0x81f600112fdd658311da7152ab69d686", "Энергетик жилрайон (Иркутская обл.)", "3800000502300000000000000", "0"
"0x81f600112fdd658311da7152ab69d687", "Первоуральск г (Свердловская обл.)", "6600001600000000000000000", "1"
"0x81f600112fdd658311da7152ab69d688", "Пермь г (Пермский край)", "5900000100000000000000000", "1"
"0x81f600112fdd658311da7152ab69d689", "Петровский Завод с (Респ. Татарстан)", "1603700001800000000000000", "0"
"0x81f600112fdd658311da7152ab69d68a", "Петрозаводск г (Респ. Карелия)", "1000000100000000000000000", "1"
"0x81f600112fdd658311da7152ab69d68b", "Печора г (Респ. Коми)", "1100000500000000000000000", "0"
"0x81f600112fdd658311da7152ab69d68d", "Полярные Зори г (Мурманская обл.)", "5100000900000000000000000", "0"
"0x81f600112fdd658311da7152ab69d68e", "Приисковый пгт (Забайкальский край)", "7501500000200000000000000", "0"
"0x81f600112fdd658311da7152ab69d695", "Свеча пгт (Кировская обл.)", "4303000000100000000000000", "0"
"0x81f600112fdd658311da7152ab69d696", "Свободный г (Амурская обл.)", "2800000500000000000000000", "0"
"0x81f600112fdd658311da7152ab69d697", "Северобайкальск г (Респ. Бурятия)", "300000200000000000000000", "0"
"0x81f600112fdd658311da7152ab69d69a", "Сегежа г (Респ. Карелия)", "1001400100000000000000000", "0"
"0x81f600112fdd658311da7152b40e4a3b", "Серов г (Свердловская обл.)", "6600003400000000000000000", "1"
"0x81f600112fdd658311da7152b40e4a3c", "Сибирцево пгт (Приморский край)", "2502300001800000000000000", "0"
"0x81f600112fdd658311da7152b40e4a3d", "Сковородино г (Амурская обл.)", "2801700100000000000000000", "0"
"0x81f600112fdd658311da7152b40e4a3e", "Славгород г (Алтайский край)", "2200001000000000000000000", "0"
"0x81f600112fdd658311da7152b40e4a3f", "Соликамск г (Пермский край)", "5900001100000000000000000", "0"
"0x81f600112fdd658311da7152b40e4a40", "Сонково пгт (Тверская обл.)", "6903000000100000000000000", "0"
"0x81f600112fdd658311da7152b40e4a41", "Сортавала г (Респ. Карелия)", "1000000700000000000000000", "0"
"0x81f600112fdd658311da7152b40e4a43", "Спасск-Дальний г (Приморский край)", "2500001000000000000000000", "0"
"0x81f600112fdd658311da7152b40e4a44", "Суоярви г (Респ. Карелия)", "1001500100000000000000000", "0"
"0x81f600112fdd658311da7152b40e4a45", "Сургут г (Ханты-Мансийский Автономный округ - Югра АО)", "8600001000000000000000000", "1"
"0x81f600112fdd658311da7152b40e4a46", "Тавда г (Свердловская обл.)", "6600004200000000000000000", "0"
"0x81f600112fdd658311da7152b40e4a47", "Тайга г (Кемеровская обл.)", "4200000800000000000000000", "0"
"0x81f600112fdd658311da7152b40e4a48", "Тайшет г (Иркутская обл.)", "3800000900000000000000000", "0"
"0x81f600112fdd658311da7152b40e4a49", "Таксимо пгт (Респ. Бурятия)", "301300000100000000000000", "0"
"0x81f600112fdd658311da7152b40e4a4c", "Тобольск г (Тюменская обл.)", "7200000200000000000000000", "0"
"0x81f600112fdd658311da7152b40e4a4d", "Томск г (Томская обл.)", "7000000100000000000000000", "1"
"0x81f600112fdd658311da7152b40e4a4e", "Тулун г (Иркутская обл.)", "3800001000000000000000000", "0"
"0x81f600112fdd658311da7152b40e4a4f", "Тыгда с (Амурская обл.)", "2800900001000000000000000", "0"
"0x81f600112fdd658311da7152b40e4a50", "Тында г (Амурская обл.)", "2800000600000000000000000", "0"
"0x81f600112fdd658311da7152b40e4a52", "Ужур г (Красноярский край)", "2404000100000000000000000", "0"
"0x81f600112fdd658311da7152b40e4a53", "Улан-Удэ г (Респ. Бурятия)", "300000100000000000000000", "1"
"0x81f600112fdd658311da7152b40e4a54", "Усинск г (Респ. Коми)", "1100000700000000000000000", "0"
"0x81f600112fdd658311da7152b40e4a55", "Усолье-Сибирское г (Иркутская обл.)", "3800001100000000000000000", "0"
"0x81f600112fdd658311da7152b40e4a56", "Уссурийск г (Приморский край)", "2500001100000000000000000", "0"
"0x81f600112fdd658311da7152b40e4a57", "Станционная ул (Ханты-Мансийский Автономный округ - Югра АО)", "8600400000100760000000000", "0"
"0x81f600112fdd658311da7152b40e4a58", "Усть-Илимск г (Иркутская обл.)", "3800001200000000000000000", "0"
"0x81f600112fdd658311da7152b40e4a59", "Хабаровск г (Хабаровский край)", "2700000100000000000000000", "1"
"0x81f600112fdd658311da7152b40e4a5a", "Черемхово г (Иркутская обл.)", "3800001400000000000000000", "0"
"0x81f600112fdd658311da7152b40e4a5c", "Чита г (Забайкальский край)", "7500000100000000000000000", "1"
"0x81f600112fdd658311da7152b40e4a5e", "Шадринск г (Курганская обл.)", "4500000200000000000000000", "0"
"0x81f600112fdd658311da7152b40e4a62", "Яккима м (Респ. Карелия)", "1000000704800000000000000", "0"
"0x81fa02215ecc9d4b11df9e14b81c6b07", "Ядрин г (Чувашская Республика - Чувашия)", "2102000100000000000000000", "0"
"0x81fa02215ecc9d4b11dfa6bb010dff21", "Базарный Карабулак рп (Саратовская обл.)", "6400500000100000000000000", "0"
"0x81fa02215ecc9d4b11dfa6bb010dff22", "Новая Адыгея аул (Респ. Адыгея)", "100500000900000000000000", "0"
"0x81fa02215ecc9d4b11dfd6c3a26f683e", "Стародеревянковская ст-ца (Краснодарский край)", "2301400004200000000000000", "0"
"0x81fa02215ecc9d4b11dfd6c3a26f683f", "Севск г (Брянская обл.)", "3202200100000000000000000", "0"
"0x82112e35d6bc4476464e10e974df7e3f", "Романово с (Алтайский край)", "2203900000100000000000000", "0"
"0x822b001438c4d49511dbbff6052f3bfc", "Ртищево г (Саратовская обл.)", "6400001100000000000000000", "0"
"0x8238001a64d37ed811e02d34ed4f1988", "Шумерля г (Чувашская Республика - Чувашия)", "2100002500000000000000000", "0"
"0x8238001a64d37ed811e02d34ed4f1989", "Пригородная ст (Ленинградская обл.)", "4700600100700580000000000", "0"
"0x8238001a64d37ed811e02d34ed4f198a", "Таммисуо п (Ленинградская обл.)", "4700600100400000000000000", "0"
"0x8238001a64d37ed811e02d34ed4f198c", "Лазаревка п (Ленинградская обл.)", "4700600100100000000000000", "0"
"0x825800215e563c5011e01f22449a545b", "Девятины с (Вологодская обл.)", "3500900000700000000000000", "0"
"0x825800215e563c5011e01f22449a545c", "Щепкин п (Ростовская обл.)", "6100300005200000000000000", "0"
"0x825800215e563c5011e01f22449a545f", "Память Парижской Коммуны (ППК с/с) п (Нижегородская обл.)", "5200000522400000000000000", "0"
"0x825800215e563c5011e040ebc2008457", "Тазовский п (Ямало-Ненецкий АО)", "8900500000100000000000000", "0"
"0x825800215e563c5011e040ebc2008458", "Абатское с (Тюменская обл.)", "7200200000100000000000000", "0"
"0x82c000215e563c5011e1701c0950a85e", "Костанай г. (Костанайская область)", "9993983901000100000000000", "0"
"0x82c000215e563c5011e1701c0950a85f", "Рудный г. (Костанайская область)", "9993983902400100000000000", "0"
"0x82ca96b6ba5f1bc344007defa3fc9b10", "Пинск г (Брестская обл.)", "9991121200004500000000000", "0"
"0x82e6000423b423b711da7f97a669fb3c", "Холмск г (Сахалинская обл.)", "6501600100000000000000000", "0"
"0x82e6000423b423b711da805d3ec90e2e", "Братск г (Иркутская обл.)", "3800000500000000000000000", "1"
"0x82e6000423b423b711da805d3ec90e2f", "Тюмень г (Тюменская обл.)", "7200000100000000000000000", "1"
"0x82fecf26a351acb342a3ee8a0005ea5f", "Севастополь г (г. Севастополь)", "9200000000000000000000000", "1"
"0x832e001a64d37be411de6d6a467d35f6", "Пудож г (Респ. Карелия)", "1001300100000000000000000", "0"
"0x832e001a64d37be411de80ecb5ca95d2", "Сорск г (Респ. Хакасия)", "1900000500000000000000000", "0"
"0x832e001a64d37be411de9619573d4f90", "Алейск г (Алтайский край)", "2200000200000000000000000", "0"
"0x832e001a64d37be411de9619573d4f91", "Заринск г (Алтайский край)", "2200001100000000000000000", "0"
"0x832e001a64d37be411de9619573d4f92", "Рубцовск г (Алтайский край)", "2200000900000000000000000", "0"
"0x832e001a64d37be411de9619573d4f94", "Яшкино пгт (Кемеровская обл.)", "4201900100000000000000000", "0"
"0x832e001a64d37be411de9619573d4f96", "Полысаево г (Кемеровская обл.)", "4200001100000000000000000", "0"
"0x832e001a64d37be411de9619573d4f97", "Юрга г (Кемеровская обл.)", "4200001400000000000000000", "0"
"0x832e001a64d37be411de9619573d4f98", "Березовский г (Кемеровская обл.)", "4200000300000000000000000", "0"
"0x832e001a64d37be411de9619573d4f99", "Осинники г (Кемеровская обл.)", "4200000700000000000000000", "0"
"0x832e001a64d37be411de9619573d4f9a", "Анжеро-Судженск г (Кемеровская обл.)", "4200000200000000000000000", "0"
"0x832e001a64d37be411de9619573d4f9b", "Мыски г (Кемеровская обл.)", "4200000600000000000000000", "0"
"0x832e001a64d37be411de9619573d4f9c", "Междуреченск г (Кемеровская обл.)", "4200001600000000000000000", "0"
"0x832e001a64d37be411de9619573d4f9d", "Киселевск г (Кемеровская обл.)", "4200000500000000000000000", "0"
"0x832e001a64d37be411de9619573d4f9e", "Ленинск-Кузнецкий г (Кемеровская обл.)", "4200001000000000000000000", "0"
"0x832e001a64d37be411de9619573d4f9f", "Прокопьевск г (Кемеровская обл.)", "4200001300000000000000000", "0"
"0x832e001a64d37be411dea6a876157d76", "Тугулым рп (Свердловская обл.)", "6602900000100000000000000", "0"
"0x832e001a64d37be411dea6a876157d77", "Туртас п (Тюменская обл.)", "7201800002000000000000000", "0"
"0x832e001a64d37be411deaf1b54c0530e", "Лаишево г (Респ. Татарстан)", "1602500100000000000000000", "0"
"0x832e001a64d37be411deba248a56aaf0", "Мирный г (Респ. Саха /Якутия/)", "1401700100000000000000000", "0"
"0x832e001a64d37be411deba248a56aaf1", "Белоярский г (Ханты-Мансийский Автономный округ - Югра АО)", "8600001300000000000000000", "0"
"0x8332001438c4d49511dc6dbf8fe37d1d", "Полевской г (Свердловская обл.)", "6600001700000000000000000", "0"
"0x8332001438c4d49511dc6dbf8fe37d1e", "Дивноморское с (Краснодарский край)", "2300000300900000000000000", "0"
"0x8332001438c4d49511dc6dbf8fe37d1f", "Старотитаровская ст-ца (Краснодарский край)", "2303300003400000000000000", "0"
"0x8332001438c4d49511dc6dbf8fe37d20", "Абрау-Дюрсо с (Краснодарский край)", "2300000600100000000000000", "0"
"0x8332001438c4d49511dc6dbf8fe37d21", "Хадыженск г (Краснодарский край)", "2300400200000000000000000", "0"
"0x8332001438c4d49511dc6dbf8fe37d22", "Чердаклы рп (Ульяновская обл.)", "7302100000100000000000000", "0"
"0x8332001438c4d49511dc6dbf8fe37d23", "Новоульяновск г (Ульяновская обл.)", "7300000400000000000000000", "0"
"0x8332001438c4d49511dc6dbf8fe37d25", "Саракташ п (Оренбургская обл.)", "5601400000100000000000000", "0"
"0x8332001438c4d49511dc6dbf8fe37d26", "Ясный г (Оренбургская обл.)", "5600800100000000000000000", "0"
"0x8332001438c4d49511dc6dbf8fe37d27", "Верхнеуральск г (Челябинская обл.)", "7402900100000000000000000", "0"
"0x833c000423b423b711dad5c0ffba28c4", "Гжт За ж/д переездом тер (Ханты-Мансийский Автономный округ - Югра АО)", "8600800100002100000000000", "0"
"0x833c000423b423b711dae7364981b764", "Троицк г (Челябинская обл.)", "7400003600000000000000000", "0"
"0x834e00112fdd658311da4b8066422d25", "Пятигорск г (Ставропольский край)", "2600000700000000000000000", "1"
"0x834f00112fdd658311da4c6326ef0e0c", "Астрахань г (Астраханская обл.)", "3000000100000000000000000", "1"
"0x834f00112fdd658311da4c6326ef0e0d", "Белгород г (Белгородская обл.)", "3100000100000000000000000", "1"
"0x834f00112fdd658311da4c6326ef0e0e", "Волгоград г (Волгоградская обл.)", "3400000100000000000000000", "1"
"0x834f00112fdd658311da4c6326ef0e0f", "Вологда г (Вологодская обл.)", "3500000100000000000000000", "1"
"0x834f00112fdd658311da4c6326ef0e10", "Воронеж г (Воронежская обл.)", "3600000100000000000000000", "1"
"0x834f00112fdd658311da4c6326ef0e11", "Краснодар г (Краснодарский край)", "2300000100000000000000000", "1"
"0x834f00112fdd658311da4c6326ef0e12", "Курск г (Курская обл.)", "4600000100000000000000000", "1"
"0x834f00112fdd658311da4c6326ef0e13", "г. Москва", "7700000000000000000000000", "1"
"0x834f00112fdd658311da4c6326ef0e14", "Нижний Новгород г (Нижегородская обл.)", "5200000100000000000000000", "1"
"0x834f00112fdd658311da4c6326ef0e15", "Ростов-на-Дону г (Ростовская обл.)", "6100000100000000000000000", "1"
"0x834f00112fdd658311da4c6326ef0e16", "Самара г (Самарская обл.)", "6300000100000000000000000", "1"
"0x834f00112fdd658311da4c6326ef0e17", "Саратов г (Саратовская обл.)", "6400000100000000000000000", "1"
"0x834f00112fdd658311da4c6326ef0e18", "Тула г (Тульская обл.)", "7100000100000000000000000", "1"
"0x834f00112fdd658311da4c6326ef0e19", "Уфа г (Респ. Башкортостан)", "200000100000000000000000", "1"
"0x834f00112fdd658311da4c6326ef0e1a", "Череповец г (Вологодская обл.)", "3500000200000000000000000", "1"
"0x834f00112fdd658311da4c6326ef0e1b", "Ярославль г (Ярославская обл.)", "7600000100000000000000000", "1"
"0x834f00112fdd658311da4c6326ef0e1c", "Абинск г (Краснодарский край)", "2300200100000000000000000", "0"
"0x834f00112fdd658311da4c6326ef0e1d", "Адлер г (Краснодарский край)", "2300000711600000000000000", "1"
"0x834f00112fdd658311da4c6326ef0e1e", "Азов г (Ростовская обл.)", "6100001300000000000000000", "0"
"0x834f00112fdd658311da4c6326ef0e1f", "Аксай г (Ростовская обл.)", "6100300100000000000000000", "0"
"0x834f00112fdd658311da4c6326ef0e20", "Анапа г (Краснодарский край)", "2300300100000000000000000", "0"
"0x834f00112fdd658311da4c6326ef0e21", "Армавир г (Краснодарский край)", "2300000200000000000000000", "0"
"0x834f00112fdd658311da4c6326ef0e22", "Архангельск г (Архангельская обл.)", "2900000100000000000000000", "1"
"0x834f00112fdd658311da4c6326ef0e23", "Балаково г (Саратовская обл.)", "6400000400000000000000000", "1"
"0x834f00112fdd658311da4c6326ef0e24", "Батайск г (Ростовская обл.)", "6100000300000000000000000", "0"
"0x834f00112fdd658311da4c6326ef0e25", "Брянск г (Брянская обл.)", "3200000100000000000000000", "1"
"0x834f00112fdd658311da4c6326ef0e26", "Бузулук г (Оренбургская обл.)", "5600000600000000000000000", "0"
"0x834f00112fdd658311da4c6326ef0e27", "Великий Устюг г (Вологодская обл.)", "3500600100000000000000000", "0"
"0x834f00112fdd658311da4c6326ef0e28", "Винсады с (Ставропольский край)", "2602200000400000000000000", "0"
"0x834f00112fdd658311da4c6326ef0e29", "Волгодонск г (Ростовская обл.)", "6100000400000000000000000", "1"
"0x834f00112fdd658311da4c6326ef0e2a", "Вольск г (Саратовская обл.)", "6400000600000000000000000", "0"
"0x834f00112fdd658311da4c6326ef0e2b", "Геленджик г (Краснодарский край)", "2300000300000000000000000", "0"
"0x834f00112fdd658311da4c6326ef0e2c", "Губкин г (Белгородская обл.)", "3100000400000000000000000", "0"
"0x834f00112fdd658311da4c6326ef0e2d", "Ейск г (Краснодарский край)", "2301100100000000000000000", "0"
"0x834f00112fdd658311da4c6326ef0e2e", "Ессентуки г (Ставропольский край)", "2600000200000000000000000", "0"
"0x834f00112fdd658311da4c6326ef0e2f", "Железноводск г (Ставропольский край)", "2600000300000000000000000", "0"
"0x834f00112fdd658311da4c6326ef0e30", "Иваново г (Ивановская обл.)", "3700000100000000000000000", "1"
"0x834f00112fdd658311da4c6326ef0e31", "Калуга г (Калужская обл.)", "4000000100000000000000000", "1"
"0x834f00112fdd658311da4c6326ef0e32", "Киров г (Кировская обл.)", "4300000100000000000000000", "1"
"0x834f00112fdd658311da4c6326ef0e33", "Кисловодск г (Ставропольский край)", "2600000400000000000000000", "0"
"0x834f00112fdd658311da4c6326ef0e34", "Кострома г (Костромская обл.)", "4400100100000000000000000", "1"
"0x834f00112fdd658311da4c6326ef0e35", "Котлас г (Архангельская обл.)", "2900800100000000000000000", "1"
"0x834f00112fdd658311da4c6326ef0e36", "Кропоткин г (Краснодарский край)", "2301200100000000000000000", "0"
